UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID
1441320,Rockford,IL,US,61108,High School,Not Applicable,1984-01-01 00:00:00,2,12.0,Yes,No,0,0.0
1441692,South Holland,IL,US,60473,Bachelor's,Computer Science,2010-06-01 00:00:00,8,12.0,,No,0,98.0
1441915,Joliet,IL,US,60432,High School,communication,1994-06-01 00:00:00,0,,No,Yes,16,194.0
1444139,Chicago,IL,US,60615,,,,0,,,No,0,
1444890,Riverside,IL,US,60546,Bachelor's,"Computer and Information Sciences, General",2012-03-01 00:00:00,5,18.0,,No,0,134.0
1446293,Markham,IL,US,60428,Bachelor's,Marketing,1996-05-01 00:00:00,10,10.0,Yes,No,0,23.0
1446493,Pontiac,IL,US,61764,Vocational,Electronics and computer technology,2002-03-01 00:00:00,6,15.0,Yes,No,0,128.0
1446927,Chicago,IL,US,60651,,,,2,5.0,,No,0,
1449283,Saint Charles,IL,US,60175,Bachelor's,Communications Arts,2002-05-01 00:00:00,2,10.0,Yes,Yes,7,111.0
1449816,Chicago,IL,US,60651,Associate's,CAD Technology,1996-06-01 00:00:00,13,13.0,No,Yes,1,128.0
1451117,Naperville,IL,US,60540,Bachelor's,Computer Application,1997-12-01 00:00:00,10,16.0,Yes,No,0,41.0
1452641,Chicago,IL,US,60609,,Business Administration,,4,8.0,Yes,Yes,1,80.0
1453170,Crystal Lake,IL,US,60014,Bachelor's,,,4,9.0,No,No,0,
1453429,Glen Ellyn,IL,US,60137,Master's,,,5,26.0,Yes,No,0,
1453589,Pingree Grove,IL,US,60140,Bachelor's,Web Design and Development,2011-10-01 00:00:00,5,15.0,Yes,No,0,166.0
1453675,Chicago,IL,US,60609,Master's,"Business Administration and Management, General",2011-07-01 00:00:00,4,12.0,Yes,Yes,5,80.0
1454484,Glen Ellyn,IL,US,60137,Bachelor's,Criminal Justice,1992-06-01 00:00:00,6,27.0,Yes,Yes,120,111.0
1455364,Glenwood,IL,US,60425,,Liberal Arts,,5,32.0,Yes,Yes,5,111.0
1455534,Chicago,IL,US,60619,,,,4,8.0,No,Yes,10,
1456040,Chicago,IL,US,60680,Master's,,2012-01-01 00:00:00,7,17.0,No,No,0,
1456130,Melrose Park,IL,US,60160,,,,10,21.0,Yes,No,0,
1457563,South Beloit,IL,US,61080,Bachelor's,Business Management,1984-08-01 00:00:00,0,,No,Yes,600,21.0
1459281,Hampshire,IL,US,60140,Master's,Information Technology,2008-03-01 00:00:00,10,23.0,Yes,Yes,37,134.0
1461035,Warrenville,IL,US,60555,Bachelor's,Economics,,8,27.0,Yes,No,0,0.0
1461206,Lombard,IL,US,60148,Master's,"Computer Science, Telecommunications and Distributed System",2009-12-01 00:00:00,9,12.0,No,No,0,98.0
1461522,Rockford,IL,US,61107,,Business Law,,5,17.0,Yes,No,0,21.0
1464444,Chicago,IL,US,60628,High School,,1993-06-01 00:00:00,5,16.0,Yes,Yes,7,
1464536,Chicago,IL,US,60655,Bachelor's,Business Management,2005-08-01 00:00:00,3,5.0,No,No,0,21.0
1464984,Plainfield,IL,US,60586,Associate's,,2000-12-01 00:00:00,6,14.0,No,No,0,
1465230,Chicago,IL,US,60657,Bachelor's,Mechanical Engineering,2000-12-01 00:00:00,6,12.0,Yes,No,0,148.0
1465407,Morton Grove,IL,US,60053,Master's,,2001-01-01 00:00:00,3,12.0,Yes,Yes,4,
1466613,Chicago,IL,US,60616,Bachelor's,Marketing,2002-01-01 00:00:00,5,12.0,Yes,No,0,23.0
1467065,Dolton,IL,US,60419,Master's,"Human Resources Management/Personnel Administration, General",2005-05-01 00:00:00,5,12.0,Yes,Yes,3,49.0
1467671,Bolingbrook,IL,US,60440,Bachelor's,Project Management,2000-12-01 00:00:00,4,18.0,No,Yes,25,27.0
1468160,Chicago,IL,US,60632,Associate's,Medical Insurance Specialist/Medical Biller,2009-11-01 00:00:00,2,6.0,No,No,0,30.0
1468298,Barrington,IL,US,60010,Bachelor's,Accounting,1983-05-01 00:00:00,9,28.0,Yes,Yes,150,44.0
1468463,Chicago,IL,US,60657,Bachelor's,Accountancy,1979-01-01 00:00:00,7,26.0,No,No,0,0.0
1468470,Ringwood,IL,US,60072,Associate's,Marketing Management,1992-01-01 00:00:00,2,30.0,No,No,0,23.0
1468875,Chicago,IL,US,60625,,,,5,9.0,,No,0,
1469183,Naperville,IL,US,60564-4847,Bachelor's,Computer Science and Mathematics,1981-01-01 00:00:00,6,30.0,Yes,Yes,187,98.0
1469336,Chicago,IL,US,60654,Bachelor's,Economics,,7,22.0,Yes,No,0,0.0
1470394,Dekalb,IL,US,60115,Bachelor's,Finance,2012-05-01 00:00:00,3,2.0,No,No,0,79.0
1472022,Elmhurst,IL,US,60126,,,,0,,,No,0,
